CD_SETOR;AREA_KM2;populacao;densidade_hab_km2
211130005001412;0.0328028;643;19601.985196385674
211130005001413;0.1455273;524;3600.6989753812513
211130005001414;0.0153686;0;0.0
211130005001415;0.0110234;221;20048.26097211387
211130005001416;0.00884;372;42081.4479638009
211130005001417;0.0123668;403;32587.249733156514
211130005001418;0.055372;305;5508.199089792675
211130005001419;0.1677308;653;3893.143060189303
211130005001420;0.0190269;442;23230.268724805406
211130005001421;0.1599193;542;3389.2094325075213
211130005001422;0.0570251;341;5979.82292008256
211130005001423;0.0809437;355;4385.7644263852535
211130005001424;0.0489498;504;10296.262701788362
211130005001425;0.0580729;611;10521.258624935212
211130005001426;0.1453166;366;2518.638613895453
211130005001427;0.1304415;565;4331.443597321405
211130005001428;0.1460359;223;1527.021780260881
211130005001429;0.0486959;536;11007.086838933052
211130005001430;0.3405293;209;613.7504173649669
211130005001431;0.0986518;167;1692.8226347618595
211130005001432;0.1447408;111;766.8881200048638
211130005001433;0.0793708;126;1587.4855740398232
211130005001434;2.7946364;602;215.41263829527162
211130005001435;0.1409087;122;865.8088535342389
211130005001436;0.0474324;569;11996.019598417959
211130005001437;0.0642138;765;11913.327041850816
211130005001438;0.3029263;441;1455.7996449961593
211130005001439;0.2472088;400;1618.0653763134646
211130005001440;0.0315946;620;19623.606565678943
211130005001441;0.0437866;500;11419.018603865108
211130005001442;0.0543286;729;13418.346874390285
211130005001443;0.0545513;723;13253.579658046647
211130005001444;0.1337191;473;3537.265805707636
211130005001445;0.0527461;542;10275.641232242764
211130005001446;0.0517293;601;11618.173839584144
211130005001447;0.0533199;525;9846.230019186081
211130005001448;0.0657891;333;5061.6287500513
211130005001449;0.0794835;507;6378.68236803865
211130005001450;0.0624429;605;9688.851734945045
211130005001452;1.2831255;363;282.9029584401526
211130005001453;0.0165257;690;41753.148126856955
211130005001454;0.016234;124;7638.290008623877
211130005001455;0.0752835;512;6800.959041489835
211130005001456;0.0583014;464;7958.642502581412
211130005001457;0.0435662;611;14024.633775725219
211130005001458;0.0250865;442;17619.038128076852
211130005001459;0.230191;1144;4969.785960354662
211130005001460;0.0627763;702;11182.564120535935
211130005001461;0.0317226;266;8385.189108080674
211130005001462;0.0500565;226;4514.898165073468
211130005001463;0.0727709;183;2514.741469461007
211130005001464;0.1074141;250;2327.4411832338587
211130005001465;0.8627376;891;1032.75897561437
211130005001467;0.0476574;518;10869.245909344614
211130005001468;0.0419869;560;13337.49336102451
211130005001469;0.9069193;452;498.3905403711223
211130005001471;0.0107607;419;38937.98730565856
211130005001474;4.9946921;291;58.26184961431356
211130005001475;0.0149332;575;38504.80807864356
211130005001477;0.2544877;682;2679.8937630384494
211130005001478;0.2517251;431;1712.1852369906696
211130005001479;0.119982;528;4400.660099014852
211130005001480;0.1506606;716;4752.40374723053
211130005001481;0.0075594;162;21430.272243828877
211130005001483;0.6114603;871;1424.4587915192533
211130005001484;0.0173367;229;13208.972872576673
211130005001485;0.0213101;743;34866.096358064955
211130005001486;0.0525877;614;11675.734059485392
211130005001487;0.0324346;403;12425.002928970913
211130005001488;0.1582626;731;4618.905540538321
211130005001490;1.8705414;1421;759.6731085449378
211130005001491;1.2006041;277;230.71718645638472
211130005001492;0.0328443;433;13183.413864810636
211130005001493;0.1027011;423;4118.7484846803
211130005001494;0.0775445;1038;13385.862311318017
211130005001495;0.0997097;684;6859.914331303775
211130005001496;0.0819795;508;6196.671118999262
211130005001497;0.2147886;379;1764.5256778059916
211130005001498;0.015771;119;7545.494895694629
211130005001499;0.0121013;783;64703.7921545619
211130005001500;0.0094886;571;60177.47612924984
211130005001501;0.0109149;599;54879.11020714803
211130005001502;0.0273876;579;21140.95430048635
211130005001503;0.0647502;679;10486.454095894685
211130005001504;0.0807998;435;5383.67669226904
211130005001506;0.0422824;233;5510.567044444024
211130005001507;0.0720324;300;4164.79251003715
211130005001508;0.1247;490;3929.4306335204487
211130005001509;0.0120691;379;31402.507229205163
211130005001510;0.0096939;252;25995.729273048
211130005001511;0.055256;667;12071.087302736354
211130005001512;0.0332464;705;21205.303431348955
211130005001513;0.0154777;347;22419.351712463736
211130005001514;0.0177379;416;23452.60712936706
211130005001515;0.033237;699;21030.778951168875
211130005001516;0.048196;660;13694.082496472736
211130005001517;0.0544599;561;10301.157365327517
211130005001518;0.0352151;672;19082.723036424715
211130005001519;0.0867439;934;10767.327731402438
211130005001520;0.1326137;468;3529.047149728874
211130005001521;0.0301946;727;24077.15286839369
211130005001522;0.2031062;724;3564.6376132289415
211130005001523;0.2205046;655;2970.4595731789723
211130005001524;1.5135417;768;507.4191216535362
211130005001525;0.0656104;161;2453.8792630436637
211130005001526;0.1926489;993;5154.454554373267
211130005001527;0.0072841;274;37616.177702118315
211130005001528;0.0421004;540;12826.481458608469
211130005001529;0.0367493;565;15374.442506387877
211130005001530;0.0457549;678;14818.085057556676
211130005001531;0.2404565;499;2075.2194263827346
211130005001532;0.4498669;965;2145.078911117933
211130005001533;0.0201532;447;22180.100430700833
211130005001534;0.0157353;407;25865.41089143518
211130005001535;5.5279046;238;43.05428859969834
211130005001536;0.2046736;754;3683.9142908513845
211130005001537;0.0136077;330;24250.975550607374
211130005001538;0.0322699;660;20452.495979225223
211130005001539;4.1038299;348;84.79883632603779
211130005001541;0.107531;607;5644.883800950423
211130005001542;0.2697534;1135;4207.546596261623
211130005001543;0.0190221;516;27126.34251738767
211130005001544;0.0084317;210;24906.009464283594
211130005001545;0.090457;456;5041.069237317179
211130005001546;0.1263377;390;3086.9645402757847
211130005001547;0.1017438;502;4933.961578002788
211130005001548;0.0195654;252;12879.879787788646
211130005001549;0.2321931;496;2136.153055366417
211130005001550;0.136537;322;2358.3351033053314
211130005001551;0.1874091;178;949.7937933643564
211130005001552;0.1010266;601;5948.928302051143
211130005001553;0.125357;250;1994.3042670134098
211130005001554;0.2598852;684;2631.9313296794126
211130005001555;0.1082133;238;2199.3599677673633
211130005001556;0.0629463;370;5878.026190578319
211130005001557;0.8443852;33;39.081689257462116
211130005001558;0.314546;578;1837.5690677993045
211130005001559;0.0985784;221;2241.8704300333543
211130005001560;0.6022234;170;282.28727080349256
211130005001561;0.0621632;712;11453.721816122721
211130005001562;0.1410324;711;5041.394743335574
211130005001563;0.1086292;552;5081.506629893252
211130005001564;0.3126553;406;1298.554670271062
211130005001565;0.012449;284;22813.07735561089
211130005001566;0.0295984;474;16014.379155630033
211130005001567;0.2614553;404;1545.1972096186232
211130005001568;0.0282959;686;24243.79503744359
211130005001569;0.0313823;732;23325.25022066579
211130005001570;0.0144211;469;32521.790986817927
211130005001571;0.0601557;97;1612.4822751626198
211130005001572;0.119854;148;1234.8357167887596
211130005001573;0.1984469;430;2166.826491116767
211130005001574;0.0410813;587;14288.739645532152
211130005001575;0.0312449;505;16162.637742479574
211130005001576;0.1603886;273;1702.1159857994896
211130005001577;0.2112404;445;2106.604607830699
211130005001578;0.0583849;662;11338.548152005056
211130005001579;0.036128;403;11154.782993799823
211130005001580;0.0587174;267;4547.204065575111
211130005001581;0.0523648;220;4201.295526766072
211130005001582;0.0379876;615;16189.493413640239
211130005001583;0.0356089;404;11345.478237182278
211130005001584;0.028006;431;15389.559380132829
211130005001585;0.0342564;554;16172.160530586985
211130005001586;0.0396206;773;19510.052851294527
211130005001587;0.1439686;835;5799.8758062521965
211130005001588;0.1085917;275;2532.421907014993
211130005001589;0.0832461;669;8036.4125166224
211130005001590;0.0873877;322;3684.7290865877007
211130005001591;0.0666666;430;6450.006450006449
211130005001592;0.0995018;586;5889.3406953442045
211130005001593;0.0321565;251;7805.575855581298
211130005001594;0.0579442;897;15480.410463860058
211130005001595;0.1553358;203;1306.8462002963902
211130005001596;0.0569779;213;3738.291513025226
211130005001597;0.0723913;301;4157.9582076851775
211130005001598;0.0295379;176;5958.446605885997
211130005001599;0.028562;235;8227.71514599818
211130005001600;0.2538183;371;1461.675537185459
211130005001601;0.1510777;0;0.0
211130005001602;0.1127993;42;372.342736169462
211130005001603;0.2997178;684;2282.1467393661637
211130005001604;0.1910316;893;4674.619277648306
211130005001605;0.1860186;683;3671.675843168371
211130005001606;0.286882;437;1523.2743776186724
211130005001607;0.229259;116;505.97795506392333
211130005001608;0.1107181;875;7902.953536955565
211130005001609;0.3819697;336;879.6509251911866
211130005001610;2.3362737;336;143.81876575505686
211130005001611;0.2036246;413;2028.2421672037663
211130005001613;0.1699087;453;2666.1377551590945
211130005001614;0.1814696;586;3229.191004994776
211130005001615;0.0598229;643;10748.392338051148
211130005001616;0.0903992;613;6781.0334604731015
211130005001618;0.7904889;452;571.7980353677325
211130005001619;0.5013733;692;1380.2091176374968
211130005001620;0.0297134;384;12923.462141659991
211130005001621;0.0541443;734;13556.366967529362
211130005001622;0.0569473;619;10869.69882681005
211130005001623;0.0704196;753;10693.045686144198
211130005001624;0.0413262;394;9533.90343172128
211130005001625;0.0849277;654;7700.667744446158
211130005001626;0.0756382;674;8910.841347361518
211130005001627;0.015606;425;27233.115468409585
211130005001628;0.2447622;478;1952.9159322803928
211130005001629;0.0756614;435;5749.298849875894
211130005001630;0.1184164;286;2415.2060018713623
211130005001631;0.0767887;535;6967.170950934187
211130005001632;0.0194124;415;21378.088232263915
211130005001633;0.0235656;650;27582.577995043623
211130005001634;0.0445888;210;4709.702885029425
211130005001635;0.3803164;647;1701.2150935379068
211130005001636;0.030322;440;14510.916166479783
211130005001637;0.0122261;404;33044.0614750411
211130005001638;0.095354;707;7414.4765819997065
211130005001639;0.0598274;518;8658.240204321097
211130005001640;0.0768821;896;11654.208196706386
211130005001641;0.1021546;127;1243.213717248171
211130005001642;0.096894;495;5108.675459780791
211130005001643;0.0373699;585;15654.310019561199
211130005001644;0.0384051;230;5988.787947434065
211130005001645;0.0417633;498;11924.345058939307
211130005001646;0.0625024;926;14815.431087446243
211130005001647;0.0227389;354;15568.035393092894
211130005001648;0.0710527;680;9570.361154467037
211130005001649;0.1831259;493;2692.1369396682826
211130005001650;0.1177466;534;4535.162798755972
211130005001651;0.0587875;509;8658.303210716564
211130005001652;0.2192683;169;770.7452468049418
211130005001653;0.4758584;609;1279.79247608112
211130005001654;0.0582904;675;11579.951415670505
211130005001655;0.0738667;418;5658.842211713804
211130005001656;0.0775673;559;7206.645068218179
211130005001658;0.2904637;560;1927.951754384455
211130005001659;0.1669225;776;4648.863993769563
211130005001660;0.2673594;516;1929.9863778868444
211130005001661;0.2834289;1005;3545.8628248566047
211130005001662;1.0053689;50;49.7329885577324
211130005001663;0.0154561;393;25426.854122320638
211130005001665;10.0373998;0;0.0
211130005001666;0.0498428;484;9710.529906024542
211130005001667;0.0539046;768;14247.392615843546
211130005001668;0.4005881;14;34.948616796155456
211130005001669;0.3243721;853;2629.695957204704
211130005001670;0.1226456;630;5136.7517464955945
211130005001671;0.090257;811;8985.452651871876
211130005001672;0.3297427;812;2462.526084732126
211130005001673;0.8626471;138;159.9727165372723
211130005001674;0.054181;540;9966.593455270298
211130005001675;0.0475087;379;7977.486228838086
211130005001676;0.0381698;587;15378.65013701932
211130005001677;0.0798917;687;8599.14108724686
211130005001678;0.0612786;516;8420.55791091833
211130005001679;0.0626969;767;12233.459708534234
211130005001680;0.5083035;438;861.6899155720942
211130005001681;0.1936938;202;1042.8831485571557
211130005001682;0.0371065;656;17678.843329335832
211130005001683;0.028535;493;17277.028210968983
211130005001684;0.0238991;53;2217.6567318434586
211130005001685;0.0309914;594;19166.607510470647
211130005001687;0.6859684;524;763.8835841417767
211130005001688;0.5167877;431;833.9981775882051
211130005001690;0.1007191;336;3336.010746720334
211130005001692;0.1330383;486;3653.0833602052944
211130005001693;0.0322914;748;23164.06225806252
211130005001694;0.0380514;239;6280.977835243907
211130005001695;0.0293788;276;9394.529388538675
211130005001697;0.3942245;412;1045.0897902083711
211130005001699;0.0524062;749;14292.202067694281
211130005001700;0.0237506;435;18315.326770692107
211130005001701;0.0450239;577;12815.415812490699
211130005001702;0.0500196;656;13114.85897528169
211130005001703;1.6589986;713;429.7773367620684
211130005001704;1.9983113;673;336.7843638776401
211130005001705;1.9712579;449;227.77334208781105
211130005001706;0.0665464;585;8790.858709111237
211130005001707;0.0284244;467;16429.546446011173
211130005001708;0.0154607;254;16428.751608918094
211130005001709;0.0562443;1014;18028.493554013476
211130005001710;0.1277152;221;1730.4126681867153
211130005001712;0.0191674;467;24364.285192566545
211130005001713;0.0579164;682;11775.593786906646
211130005001714;0.0398568;575;14426.647397683708
211130005001715;0.0447684;486;10855.871552255609
211130005001716;0.0645414;407;6306.029928077172
211130005001717;0.0563533;700;12421.632805887144
211130005001718;0.0890079;731;8212.75414878904
211130005001719;0.0769956;393;5104.187771768777
211130005001720;0.4797883;714;1488.156338951992
211130005001721;0.3148077;249;790.9590521451667
211130005001722;0.086687;630;7267.525695894425
211130005001723;0.1042612;440;4220.170111220665
211130005001724;0.0514075;549;10679.375577493556
211130005001725;0.0333122;588;17651.19085500207
211130005001726;0.0671821;787;11714.429885341484
211130005001727;0.036124;287;7944.856605027128
211130005001728;0.0458219;446;9733.337116095143
211130005001729;0.0522556;434;8305.329955067016
211130005001730;0.6526525;453;694.0906531423691
211130005001731;0.2113378;408;1930.5585654814236
211130005001733;0.0842297;760;9022.945588076414
211130005001734;0.095602;346;3619.1711470471328
211130005001735;0.0213716;392;18342.09886016957
211130005001736;0.0342784;629;18349.74794622853
211130005001737;0.0329315;606;18401.83411019844
211130005001739;0.0143581;327;22774.601096245326
211130005001740;0.0311179;516;16582.09583551589
211130005001741;0.101758;687;6751.311936162268
211130005001742;0.1510365;624;4131.451668967436
211130005001743;0.1618922;511;3156.421371752314
211130005001744;0.1003123;604;6021.195805499426
211130005001745;0.0372815;397;10648.713168729799
211130005001746;0.0422634;675;15971.265918028364
211130005001747;6.9425217;372;53.58283575836716
211130005001748;2.1326677;490;229.75918845678586
211130005001749;0.1587332;369;2324.6554596013943
211130005001750;0.1178558;431;3657.0113647355497
211130005001751;0.1553623;528;3398.5078748190517
211130005001752;0.1714487;421;2455.5450114232417
211130005001753;0.0398007;308;7738.5573620564455
211130005001754;0.061868;912;14741.0616150514
211130005001755;0.0474435;593;12499.077850495853
211130005001756;0.035349;578;16351.24048770828
211130005001757;0.0865297;572;6610.447048816764
211130005001758;0.0671921;269;4003.446833779566
211130005001759;0.049618;736;14833.326615341206
211130005001760;0.0334064;552;16523.77987451506
211130005001761;0.0453439;305;6726.373337979309
211130005001762;0.0267984;498;18583.19899695504
211130005001763;0.0538479;594;11031.070849559594
211130005001765;0.3973259;373;938.7759519326578
211130005001766;2.290743;0;0.0
211130005001767;0.0693278;223;3216.60286349776
211130005001768;1.0961652;0;0.0
211130005001769;0.0541803;630;11627.842592233708
211130005001770;0.5725696;660;1152.6982920504336
211130005001771;0.0214358;357;16654.3819218317
211130005001773;0.7751834;167;215.432889816784
211130005001774;0.0125496;464;36973.28998533818
211130005001775;0.0242169;731;30185.53159157448
211130005001776;0.0210617;291;13816.548521724268
211130005001777;0.3973525;560;1409.3279896313727
211130005001778;0.0436012;766;17568.323807601624
211130005001779;0.0309986;520;16774.951126825083
211130005001780;0.1851056;142;767.1296816519867
211130005001781;0.0220178;476;21618.872003560755
211130005001782;0.0343773;134;3897.9210118304813
211130005001783;0.0657759;956;14534.198695874933
211130005001784;0.0250791;288;11483.665681782839
211130005001785;0.0113964;0;0.0
211130005001786;0.0569486;946;16611.470694626383
211130005001787;0.0754442;1;13.25482939709083
211130005001788;0.047226;668;14144.750772879346
211130005001789;0.0362637;0;0.0
211130005001790;0.0826015;478;5786.819851939736
211130005001791;0.0923742;657;7112.375533428165
211130005001793;0.0401524;253;6300.993215847621
211130005001794;0.057949;690;11907.021691487342
211130005001795;0.0329655;12;364.0169267870956
211130005001796;0.055386;0;0.0
211130005001797;0.5118148;57;111.36840904170805
211130005001798;0.1837111;274;1491.472208266131
211130005001799;0.5266338;84;159.50362471987174
211130005001800;0.2176922;849;3900.0019293295763
211130005001801;0.4755657;139;292.28348470043153
211130005001802;0.2518516;979;3887.209769562711
211130005001803;0.4957635;781;1575.3479229511652
211130005001804;0.133728;717;5361.629576453696
211130005001805;0.5080257;604;1188.9162300253706
211130005001806;0.1637476;406;2479.425652650787
211130005001807;0.2283231;5;21.89879166847332
211130005001809;0.059257;205;3459.5068937003225
211130005001810;0.0415947;224;5385.301492738257
211130005001811;0.4738256;203;428.42767465497855
211130005001812;0.1107697;442;3990.260874589351
211130005001813;0.1004583;961;9566.158296527017
211130005001814;0.0574714;1;17.399958936096912
211130005001815;0.0729994;0;0.0
211130005001816;0.0320194;503;15709.226281566798
211130005001817;0.0586783;507;8640.332115961097
211130005001818;0.0514899;699;13575.477909259875
211130005001819;0.3760786;373;991.8139452763332
211130005001820;0.0260422;1162;44619.88618473093
211130005001821;0.0642389;679;10569.919472469173
211130005001822;0.0581359;517;8892.955987608346
211130005001823;0.0907674;676;7447.607841581889
211130005001824;0.090611;838;9248.325258522696
211130005001825;0.070557;571;8092.747707527248
211130005001826;0.122107;528;4324.076424774993
211130005001827;0.0832349;620;7448.798520812784
211130005001828;0.0830402;850;10236.006175322314
211130005001829;0.2517072;651;2586.338412250424
211130005001830;0.2094972;708;3379.5201081446435
211130005001831;1.4748972;440;298.3258765424465
211130005001832;0.6906782;421;609.5458058470645
211130005001833;0.1652195;279;1688.6626578581827
211130005001834;0.0166833;423;25354.696013378645
211130005001835;1.6759236;132;78.76254024944812
211130005001836;0.042845;588;13723.888435056599
211130005001837;0.0494994;951;19212.354089140474
211130005001838;0.0444721;207;4654.60367286456
211130005001839;0.027954;572;20462.187880088717
211130005001840;0.0271904;512;18830.175356008003
211130005001841;0.0326258;649;19892.232527631506
211130005001842;0.0298007;506;16979.46692527357
211130005001843;16.2494251;928;57.109712761468714
211130005001844;0.0713701;370;5184.243821992683
211130005001845;0.0524022;868;16564.190053089373
211130005001846;0.0417147;421;10092.36552102736
211130005001847;0.0671997;790;11756.004863116948
211130005001848;0.0182951;344;18802.848850238588
211130005001849;0.0519223;768;14791.332433270483
211130005001850;0.0306275;439;14333.523793976003
211130005001851;0.0394922;592;14990.30188239703
211130005001852;0.0255332;530;20757.288549809662
211130005001853;0.0363632;594;16335.19602235227
211130005001854;0.0324694;547;16846.630981785926
211130005001855;0.1413674;705;4987.005490657676
211130005001856;0.0716375;337;4704.240097714185
211130005001857;0.0592839;524;8838.824706201853
211130005001858;0.0434726;598;13755.79100398872
211130005001859;0.066083;673;10184.162341298064
211130005001860;0.0627225;713;11367.531587548328
211130005001861;0.158693;828;5217.621445180317
211130005001862;0.046917;276;5882.729074749025
211130005001863;0.0347019;678;19537.835104129743
211130005001864;0.0290916;507;17427.71109186157
211130005001865;0.0436512;713;16334.02976321384
211130005001866;0.0312209;430;13772.825254877342
211130005001867;0.3085491;0;0.0
211130005001868;0.2623554;885;3373.2867705410295
211130005001869;0.5319272;747;1404.3275094787407
211130005001870;0.4506344;371;823.2837972422877
211130005001871;0.9561523;233;243.68502800233813
211130005001872;0.3386195;582;1718.7433092305669
211130005001873;11.3883733;9;0.7902796793638649
211130005001874;0.8039161;0;0.0
211130005001875;1.0913749;385;352.7660385079408
211130005001876;0.3586236;334;931.3385956752428
211130005001877;0.0971589;562;5784.338851098561
211130005001878;0.0408871;732;17902.95716741955
211130005001879;0.4589117;33;71.9092583605953
211130005001880;0.1172697;583;4971.446162137364
211130005001881;0.3676723;479;1302.7905556116139
211130005001882;0.1529812;714;4667.240157614138
211130005001883;0.1570626;555;3533.6228994044413
211130005001884;0.0907315;268;2953.770190066294
211130005001885;0.1639437;310;1890.8930321811695
211130005001886;0.1106254;752;6797.715533683946
211130005001887;0.3274204;741;2263.1454851316535
211130005001888;0.0883978;542;6131.37431022039
211130005001889;0.1504077;704;4680.6114314626175
211130005001890;0.0599594;669;11157.549942127505
211130005001891;0.7225632;522;722.4281557654749
211130005001892;0.059968;508;8471.184631803628
211130005001893;0.3171794;614;1935.8129815492432
211130005001894;0.0867966;634;7304.433583803973
211130005001895;0.5639655;530;939.7737982199266
211130005001896;0.162656;824;5065.9059610466265
211130005001897;0.1004517;918;9138.72039995341
211130005001898;0.0720162;321;4457.330433985687
211130005001899;0.0327108;734;22439.072110740184
211130005001900;0.0256241;384;14985.892187432924
211130005001901;5.1284978;110;21.44877589691079
211130005001902;1.555651;101;64.9245878413603
211130005001903;0.8413177;188;223.45898582663838
211130005001904;5.749728;428;74.43830386411322
211130005001905;0.5179042;286;552.2256818925199
211130005001906;4.4423903;130;29.263525089184533
211130005001907;0.6452335;277;429.3019503792038
211130005001908;30.4634505;232;7.615683587780051
211130005001909;0.4493907;267;594.1377959089941
211130005001910;4.4055144;389;88.29842889629414
211130005001911;4.4647139;307;68.76140484612016
211130005001912;0.2676971;256;956.3047190275875
211130005001913;5.3033696;286;53.92797816693749
211130005001914;9.6846999;776;80.12638574376476
211130005001915;1.4018087;683;487.2276794972096
211130005001916;1.2730955;710;557.6957895146122
211130005001917;0.2359158;693;2937.488714193793
211130005001918;4.6491996;536;115.28866173007499
211130005001919;0.1324083;645;4871.295832663058
211130005001920;0.0457926;493;10765.931613404786
211130005001921;1.7250729;234;135.64644137647747
211130005001922;0.3269128;646;1976.062118093877
211130005001923;0.1041055;847;8135.977445956265
211130005001924;0.0268345;377;14049.078611488942
211130005001925;0.3905158;745;1907.7333106624621
211130005001926;0.1179242;506;4290.891945843177
211130005001927;0.060288;688;11411.889596602972
211130005001928;0.0414816;484;11667.823806217697
211130005001929;0.2076809;321;1545.640451288491
211130005001930;0.1140082;892;7823.998624660331
211130005001931;0.1325107;899;6784.357791484008
211130005001932;0.0524759;353;6726.897490085926
211130005001933;0.6175033;606;981.371273643396
211130005001934;0.1046306;873;8343.63943244137
211130005001935;0.2000049;531;2654.9349540936246
211130005001936;0.1286106;629;4890.732179151641
211130005001937;0.0560726;608;10843.0855712059
211130005001938;0.0587736;504;8575.278696557638
211130005001939;0.0684157;621;9076.863936201778
211130005001940;0.0671729;476;7086.191008576376
211130005001941;0.0893012;652;7301.133691372568
211130005001942;0.0555049;429;7729.047345369508
211130005001943;0.288495;333;1154.2661051318048
211130005001944;0.0541079;732;13528.523561254457
211130005001945;0.0522044;805;15420.15615541985
211130005001946;0.0390178;484;12404.594825951233
211130005001947;0.0229137;483;21079.09242069155
211130005001948;0.0200575;562;28019.444098217627
211130005001949;0.0502535;420;8357.626831961952
211130005001950;0.0500256;585;11694.012665515256
211130005001951;0.80552;1091;1354.4046082033965
211130005001952;0.0622835;0;0.0
211130005001953;0.0214279;759;35421.109861442324
211130005001954;0.0186348;365;19587.00925150793
211130005001955;0.2698191;566;2097.7017564731336
211130005001956;0.0344142;491;14267.366377832406
211130005001957;0.0799801;591;7389.338097851841
211130005001958;0.0222151;439;19761.333507389118
211130005001959;0.0868653;385;4432.149546481736
211130005001960;0.0395777;744;18798.464792041985
211130005001961;0.1283946;677;5272.807423365157
211130005001962;0.0620884;453;7296.048859368256
211130005001963;0.0307107;635;20676.832504631937
211130005001964;0.0177307;436;24590.117705448745
211130005001965;0.0694175;616;8873.84305110383
211130005001966;0.0632598;330;5216.5830432597
211130005001967;0.0514726;820;15930.805904500647
211130005001968;0.0385224;451;11707.474092995244
211130005001969;0.0456084;692;15172.64363582147
211130005001970;0.0408065;460;11272.713905872839
211130005001971;0.0520695;653;12540.930871239401
211130005001972;0.0488611;657;13446.279351058409
211130005001973;0.0970761;277;2853.431483135396
211130005001974;0.2171033;440;2026.6849928121774
211130005001975;0.1536095;667;4342.179357396515
211130005001976;0.164477;593;3605.3673157949133
211130005001977;0.0451948;710;15709.77192066344
211130005001978;0.0772029;718;9300.168776043387
211130005001979;0.0601135;503;8367.504803413543
211130005001980;0.0632001;512;8101.253004346513
211130005001981;0.0035413;156;44051.61946177958
211130005001982;0.0347773;536;15412.352310271357
211130005001983;0.5205463;274;526.370084659136
211130005001984;26.8195062;0;0.0
211130005001985;0.7830876;314;400.9768511211262
211130005001986;0.0416803;486;11660.184787537517
211130005001987;0.1787268;827;4627.173988456124
211130005001988;0.0400791;59;1472.0889441130166
211130005001989;0.0547285;838;15311.948984532739
211130005001990;3.0649458;117;38.17359510892493
211130005001991;0.0414324;0;0.0
211130005001992;0.0256004;1097;42850.892954797586
211130005001993;1.9573719;639;326.4581452303469
211130005001994;1.1977753;889;742.2093275758817
211130005001995;0.8358562;222;265.59592427501286
211130005001996;0.2220011;883;3977.457769353395
211130005001997;0.1223837;372;3039.6204723341425
211130005001998;0.0645421;604;9358.232843368902
211130005001999;0.0429468;673;15670.550541600305
211130005002000;0.8415138;472;560.8939508775733
211130005002001;0.492862;764;1550.129650896194
211130005002002;0.383457;907;2365.3238824692207
211130005002003;0.2026411;240;1184.359934879943
211130005002004;1.9141092;460;240.32066718032598
211130005002005;1.3270877;356;268.2565741510527
211130005002006;23.0213259;369;16.02861631874991
211130005002007;1.3251023;213;160.74230646192373
211130005002008;0.0525171;617;11748.554280415332
211130005002009;0.0461981;657;14221.36408207264
211130005002010;0.0577915;476;8236.505368436534
211130005002011;0.0424083;658;15515.830627495088
211130005002012;0.2302983;578;2509.7883918378902
211130005002013;0.0017052;140;82101.80623973727
211130005002014;0.0457809;518;11314.762269854897
211130005002015;0.0455834;593;13009.121741686666
211130005002016;0.0341925;458;13394.75031074066
211130005002017;0.0584505;844;14439.568523793636
211130005002018;0.0288239;477;16548.766821977595
211130005002019;0.1067019;971;9100.119116904198
